timeStamp,elapsed,label,responseMessage
1354385905122,120167,viewCart,Connection reset
1354385905134,120156,signInUser,Connection reset
1354385905549,119740,signInUser,Connection reset
1354385905949,119340,signInUser,Connection reset
1354385904928,120362,viewCart,Connection reset
1354385905147,120142,signInUser,Connection reset
1354385905537,119753,signInUser,Connection reset
1354386032483,373,listCategories,OK
1354386032860,63,listMovieByCategory,OK
1354386032927,11,viewCart,OK
1354386032982,6,listCategories,OK
1354386032993,53,listMovieByCategory,OK
1354386033052,20,viewCart,OK
1354386033482,6,listCategories,OK
1354386033493,38,listMovieByCategory,OK
1354386033535,24,viewCart,OK
1354386033984,7,listCategories,OK
1354386033995,52,listMovieByCategory,OK
1354386034055,28,viewCart,OK
1354386034488,32,listCategories,OK
1354386034524,41,listMovieByCategory,OK
1354386034573,23,viewCart,OK
1354386034992,28,listCategories,OK
1354386035025,37,listMovieByCategory,OK
1354386035069,72,viewCart,OK
1354386032942,2442,searchMovie,OK
1354386035407,103,searchUser,OK
1354386033075,2425,searchMovie,OK
1354386035487,80,listCategories,OK
1354386035536,51,searchUser,OK
1354386035521,75,signInUser,OK
1354386035617,9,listCategories,OK
1354386035574,70,listMovieByCategory,OK
1354386035632,37,listMovieByCategory,OK
1354386035678,7,viewCart,OK
1354386035692,21,searchMovie,OK
1354386035722,25,searchUser,OK
1354386035603,102,signInUser,OK
1354386035764,7,signInUser,OK
1354386035772,7,listCategories,OK
1354386035779,7,listCategories,OK
1354386035784,14,listMovieByCategory,OK
1354386035792,19,listMovieByCategory,OK
1354386035653,174,viewCart,OK
1354386035822,12,viewCart,OK
1354386035812,32,viewCart,OK
1354386035850,15,searchMovie,OK
1354386035840,28,searchMovie,OK
1354386035832,33,searchMovie,OK
1354386035873,24,searchUser,OK
1354386035883,18,searchUser,OK
1354386035883,24,searchUser,OK
1354386035912,11,signInUser,OK
1354386035908,18,signInUser,OK
1354386035920,8,signInUser,OK
1354386035933,6,listCategories,OK
1354386035936,7,listCategories,OK
1354386035940,10,listCategories,OK
1354386035947,16,listMovieByCategory,OK
1354386035955,28,listMovieByCategory,OK
1354386035997,151,listCategories,OK
1354386035950,198,listMovieByCategory,OK
1354386035982,212,viewCart,OK
1354386036157,39,viewCart,OK
1354386035992,225,viewCart,OK
1354386036201,16,searchMovie,OK
1354386036226,15,searchMovie,OK
1354386036226,19,searchUser,OK
1354386036254,9,signInUser,OK
1354386036207,52,searchMovie,OK
1354386036157,82,listMovieByCategory,OK
1354386036273,11,listCategories,OK
1354386036249,43,searchUser,OK
1354386036272,20,searchUser,OK
1354386036272,50,viewCart,OK
1354386036302,28,signInUser,OK
1354386036290,30,listMovieByCategory,OK
1354386036334,14,searchMovie,OK
1354386036341,12,listCategories,OK
1354386036361,14,listMovieByCategory,OK
1354386036307,95,signInUser,OK
1354386036348,62,viewCart,OK
1354386036363,31,searchUser,OK
1354386036384,25,viewCart,OK
1354386036419,10,listCategories,OK
1354386036419,15,searchMovie,OK
1354386036422,23,searchMovie,OK
1354386036434,16,listMovieByCategory,OK
1354386036451,17,searchUser,OK
1354386036488,6,listCategories,OK
1354386036460,42,searchUser,OK
1354386036499,18,listMovieByCategory,OK
1354386036425,93,signInUser,OK
1354386036512,15,signInUser,OK
1354386036533,6,listCategories,OK
1354386036535,12,listCategories,OK
1354386036545,12,listMovieByCategory,OK
1354386036552,25,listMovieByCategory,OK
1354386036482,117,signInUser,OK
1354386036605,4,listCategories,OK
1354386036614,12,listMovieByCategory,OK
1354386036527,92,viewCart,OK
1354386036634,9,viewCart,OK
1354386036460,216,viewCart,OK
1354386036586,103,viewCart,OK
1354386036649,42,searchMovie,OK
1354386036688,19,searchMovie,OK
1354386036566,152,viewCart,OK
1354386036643,71,searchMovie,OK
1354386036716,18,searchUser,OK
1354386036716,18,searchUser,OK
1354386036724,32,searchMovie,OK
1354386036737,19,searchUser,OK
1354386036715,47,searchMovie,OK
1354386036770,18,searchUser,OK
1354386036745,68,signInUser,OK
1354386036775,39,signInUser,OK
1354386036818,4,listCategories,OK
1354386036780,34,searchUser,OK
1354386036828,8,listCategories,OK
1354386036831,13,listMovieByCategory,OK
1354386036745,112,signInUser,OK
1354386036844,15,listMovieByCategory,OK
1354386036862,4,listCategories,OK
1354386036834,36,signInUser,OK
1354386036879,8,listCategories,OK
1354386036876,13,listMovieByCategory,OK
1354386036893,15,listMovieByCategory,OK
1354386036799,122,signInUser,OK
1354386036898,32,viewCart,OK
1354386036926,4,listCategories,OK
1354386036872,82,viewCart,OK
1354386036855,102,viewCart,OK
1354386036936,13,searchMovie,OK
1354386036938,16,listMovieByCategory,OK
1354386036964,13,searchMovie,OK
1354386036964,16,searchUser,OK
1354386036965,28,searchMovie,OK
1354386036917,71,viewCart,OK
1354386036989,14,listCategories,OK
1354386036990,20,searchUser,OK
1354386036969,65,viewCart,OK
1354386037003,29,searchUser,OK
1354386037011,38,listMovieByCategory,OK
1354386036998,64,signInUser,OK
1354386037040,22,searchMovie,OK
1354386037046,28,signInUser,OK
1354386037020,55,searchMovie,OK
1354386037074,17,listCategories,OK
1354386037020,73,signInUser,OK
1354386037086,17,listCategories,OK
1354386037104,5,listCategories,OK
1354386037070,30,viewCart,OK
1354386037104,13,listMovieByCategory,OK
1354386037080,35,searchUser,OK
1354386037116,18,listMovieByCategory,OK
1354386037112,16,listMovieByCategory,OK
1354386037100,46,searchUser,OK
1354386037130,30,viewCart,OK
1354386037127,35,searchMovie,OK
1354386037144,60,viewCart,OK
1354386037146,67,viewCart,OK
1354386037170,38,searchUser,OK
1354386037167,48,searchMovie,OK
1354386037134,84,signInUser,OK
1354386037228,7,listCategories,OK
1354386037211,31,searchMovie,OK
1354386037231,23,searchUser,OK
1354386037242,22,listMovieByCategory,OK
1354386037161,114,signInUser,OK
1354386037225,57,signInUser,OK
1354386037283,56,listCategories,OK
1354386037289,62,signInUser,OK
1354386037247,100,searchMovie,OK
1354386037288,66,listCategories,OK
1354386037289,62,viewCart,OK
1354386037362,16,listCategories,OK
1354386037365,22,listMovieByCategory,OK
1354386037384,13,listMovieByCategory,OK
1354386037295,104,searchUser,OK
1354386037368,41,listMovieByCategory,OK
1354386037371,51,searchMovie,OK
1354386037362,86,searchUser,OK
1354386037431,39,searchUser,OK
1354386037396,87,viewCart,OK
1354386037409,78,signInUser,OK
1354386037457,27,signInUser,OK
1354386037420,68,viewCart,OK
1354386037406,97,viewCart,OK
1354386037480,24,signInUser,OK
1354386037512,47,listCategories,OK
1354386037496,71,listCategories,OK
1354386037492,77,searchMovie,OK
1354386037500,71,searchMovie,OK
1354386037497,78,listCategories,OK
1354386037509,70,searchMovie,OK
1354386037580,15,listMovieByCategory,OK
1354386037588,18,listMovieByCategory,OK
1354386037564,24,listMovieByCategory,OK
1354386037584,66,searchUser,OK
1354386037629,27,searchUser,OK
1354386037590,77,searchUser,OK
1354386037666,12,signInUser,OK
1354386037633,45,viewCart,OK
1354386037686,5,listCategories,OK
1354386037637,54,viewCart,OK
1354386037686,22,searchMovie,OK
1354386037699,13,listMovieByCategory,OK
1354386037637,74,viewCart,OK
1354386037663,67,signInUser,OK
1354386037699,31,searchMovie,OK
1354386037725,20,searchMovie,OK
1354386037736,5,listCategories,OK
1354386037717,35,searchUser,OK
1354386037740,28,searchUser,OK
1354386037686,89,signInUser,OK
1354386037721,57,viewCart,OK
1354386037766,13,signInUser,OK
1354386037764,26,listMovieByCategory,OK
1354386037789,13,listCategories,OK
1354386037762,27,searchUser,OK
1354386037786,19,searchMovie,OK
1354386037785,17,listCategories,OK
1354386037807,18,listMovieByCategory,OK
1354386037816,14,listMovieByCategory,OK
1354386037818,21,searchUser,OK
1354386037782,66,signInUser,OK
1354386037818,36,signInUser,OK
1354386037859,6,listCategories,OK
1354386037798,67,viewCart,OK
1354386037863,4,listCategories,OK
1354386037844,37,viewCart,OK
1354386037844,45,viewCart,OK
1354386037855,37,signInUser,OK
1354386037870,27,listMovieByCategory,OK
1354386037877,36,listMovieByCategory,OK
1354386037900,22,listCategories,OK
1354386037874,46,searchMovie,OK
1354386037886,45,searchMovie,OK
1354386037895,39,searchMovie,OK
1354386037924,19,viewCart,OK
1354386037905,45,viewCart,OK
1354386037929,26,listMovieByCategory,OK
1354386037983,15,searchMovie,OK
1354386037978,20,searchUser,OK
1354386033562,4455,searchMovie,OK
1354386037985,38,searchMovie,OK
1354386038009,29,searchUser,OK
1354386037985,63,searchUser,OK
1354386038028,26,searchUser,OK
1354386038031,24,searchUser,OK
1354386038010,64,signInUser,OK
1354386037983,88,searchUser,OK
1354386038058,20,signInUser,OK
1354386038079,14,listCategories,OK
1354386038065,36,signInUser,OK
1354386038085,18,signInUser,OK
1354386037985,120,viewCart,OK
1354386038069,45,signInUser,OK
1354386038109,7,listCategories,OK
1354386038099,16,listMovieByCategory,OK
1354386038109,11,listCategories,OK
1354386038113,14,searchMovie,OK
1354386038121,15,listCategories,OK
1354386038125,14,listMovieByCategory,OK
1354386038068,76,signInUser,OK
1354386038139,17,searchUser,OK
1354386038129,35,viewCart,OK
1354386038149,21,viewCart,OK
1354386038151,20,listCategories,OK
1354386038143,27,listMovieByCategory,OK
1354386038135,25,listMovieByCategory,OK
1354386038175,21,searchMovie,OK
1354386038182,14,listMovieByCategory,OK
1354386038181,24,searchMovie,OK
1354386038205,22,searchUser,OK
1354386038215,35,searchUser,OK
1354386038166,115,signInUser,OK
1354386038237,45,signInUser,OK
1354386038288,3,listCategories,OK
1354386038287,6,listCategories,OK
1354386038259,46,signInUser,OK
1354386038311,4,listCategories,OK
1354386038297,13,listMovieByCategory,OK
1354386038210,116,viewCart,OK
1354386038302,27,listMovieByCategory,OK
1354386038321,36,listMovieByCategory,OK
1354386038332,36,searchMovie,OK
1354386038204,183,viewCart,OK
1354386038184,210,viewCart,OK
1354386038393,30,searchMovie,OK
1354386038366,49,viewCart,OK
1354386038389,36,searchUser,OK
1354386038436,12,searchMovie,OK
1354386038426,22,searchMovie,OK
1354386038458,18,searchUser,OK
1354386038432,41,searchUser,OK
1354386038471,31,searchUser,OK
1354386038337,179,viewCart,OK
1354386038324,193,viewCart,OK
1354386038512,5,signInUser,OK
1354386038486,43,signInUser,OK
1354386038438,93,signInUser,OK
1354386038526,10,listCategories,OK
1354386038544,4,listCategories,OK
1354386038523,29,searchMovie,OK
1354386038489,46,signInUser,OK
1354386038523,47,searchMovie,OK
1354386038548,27,listMovieByCategory,OK
1354386038560,32,listMovieByCategory,OK
1354386038568,21,searchUser,OK
1354386038587,16,viewCart,OK
1354386038575,3,listCategories,OK
1354386038609,14,searchMovie,OK
1354386038584,39,searchUser,OK
1354386038602,37,signInUser,OK
1354386038637,8,signInUser,OK
1354386038644,5,listCategories,OK
1354386038632,26,searchUser,OK
1354386038602,71,viewCart,OK
1354386038668,7,signInUser,OK
1354386038659,16,listMovieByCategory,OK
1354386038620,41,listMovieByCategory,OK
1354386038683,5,listCategories,OK
1354386038679,13,searchMovie,OK
1354386038708,11,listMovieByCategory,OK
1354386038693,51,viewCart,OK
1354386038728,20,searchUser,OK
1354386038736,34,viewCart,OK
1354386038701,69,viewCart,OK
1354386038759,32,signInUser,OK
1354386038776,12,searchMovie,OK
1354386038796,4,listCategories,OK
1354386038786,13,searchMovie,OK
1354386038801,18,searchUser,OK
1354386038806,21,listMovieByCategory,OK
1354386038829,19,signInUser,OK
1354386038750,17,searchMovie,OK
1354386038810,24,searchUser,OK
1354386038856,15,listCategories,OK
1354386038861,23,searchUser,OK
1354386038877,17,listMovieByCategory,OK
1354386038853,71,viewCart,OK
1354386038894,33,signInUser,OK
1354386038903,22,viewCart,OK
1354386038935,3,listCategories,OK
1354386038872,67,signInUser,OK
1354386038930,14,searchMovie,OK
1354386038935,18,searchMovie,OK
1354386038944,13,listMovieByCategory,OK
1354386038950,10,listCategories,OK
1354386038953,21,searchUser,OK
1354386038969,20,searchUser,OK
1354386038986,13,signInUser,OK
1354386038999,6,signInUser,OK
1354386038969,32,viewCart,OK
1354386038970,21,listMovieByCategory,OK
1354386039006,3,listCategories,OK
1354386039011,4,listCategories,OK
1354386039014,11,searchMovie,OK
1354386039017,22,viewCart,OK
1354386039025,14,listMovieByCategory,OK
1354386039020,20,listMovieByCategory,OK
1354386039049,11,viewCart,OK
1354386039038,20,searchUser,OK
1354386039060,7,viewCart,OK
1354386039045,19,searchMovie,OK
1354386039069,14,searchMovie,OK
1354386039076,13,searchMovie,OK
1354386039092,16,searchUser,OK
1354386039097,18,searchUser,OK
1354386039071,59,signInUser,OK
1354386039125,5,signInUser,OK
1354386039079,44,searchUser,OK
1354386039119,13,signInUser,OK
1354386039136,9,listCategories,OK
1354386039136,6,listCategories,OK
1354386039139,9,signInUser,OK
1354386034601,4569,searchMovie,OK
1354386039156,26,listMovieByCategory,OK
1354386039156,30,listMovieByCategory,OK
1354386039159,24,listCategories,OK
1354386039191,9,viewCart,OK
1354386039182,24,searchUser,OK
1354386039194,28,viewCart,OK
1354386039206,15,searchMovie,OK
1354386039215,12,signInUser,OK
1354386039235,7,listCategories,OK
1354386039200,21,listMovieByCategory,OK
1354386039227,12,searchMovie,OK
1354386039231,19,searchUser,OK
1354386039265,9,signInUser,OK
1354386039269,15,viewCart,OK
1354386039263,20,searchUser,OK
1354386039251,47,listMovieByCategory,OK
1354386039290,12,searchMovie,OK
1354386039293,20,signInUser,OK
1354386039307,7,viewCart,OK
1354386039319,3,listCategories,OK
1354386039310,20,searchUser,OK
1354386039322,37,searchMovie,OK
1354386039328,34,listMovieByCategory,OK
1354386039370,5,viewCart,OK
1354386039341,34,signInUser,OK
1354386039383,10,listCategories,OK
1354386039381,11,searchMovie,OK
1354386039369,26,searchUser,OK
1354386039411,13,signInUser,OK
1354386039404,20,searchUser,OK
1354386039410,21,listMovieByCategory,OK
1354386039432,6,listCategories,OK
1354386039434,7,signInUser,OK
1354386039442,6,viewCart,OK
1354386039448,4,listCategories,OK
1354386039445,16,listMovieByCategory,OK
1354386039471,5,viewCart,OK
1354386039458,21,listMovieByCategory,OK
1354386039489,9,viewCart,OK
1354386039455,12,searchMovie,OK
1354386039482,18,searchMovie,OK
1354386039504,14,searchMovie,OK
1354386039507,27,searchUser,OK
1354386039517,18,searchUser,OK
1354386039543,9,signInUser,OK
1354386039548,6,signInUser,OK
1354386039558,3,listCategories,OK
1354386039562,6,listCategories,OK
1354386039566,12,listMovieByCategory,OK
1354386039526,58,searchUser,OK
1354386039574,16,listMovieByCategory,OK
1354386039591,6,viewCart,OK
1354386039594,7,signInUser,OK
1354386039600,10,viewCart,OK
1354386039603,13,searchMovie,OK
1354386039616,11,searchMovie,OK
1354386039627,16,searchUser,OK
1354386039636,17,searchUser,OK
1354386039654,13,signInUser,OK
1354386039663,6,signInUser,OK
1354386039673,3,listCategories,OK
1354386039677,3,listCategories,OK
1354386039682,11,listMovieByCategory,OK
1354386039686,12,listMovieByCategory,OK
1354386039701,12,viewCart,OK
1354386039707,7,viewCart,OK
1354386039718,12,searchMovie,OK
1354386039722,11,searchMovie,OK
1354386039739,18,searchUser,OK
1354386039744,27,searchUser,OK
1354386039769,14,signInUser,OK
1354386039780,9,signInUser,OK
1354386039789,3,listCategories,OK
1354386039798,4,listCategories,OK
1354386039798,16,listMovieByCategory,OK
1354386039814,12,listMovieByCategory,OK
1354386039828,11,viewCart,OK
1354386039836,5,viewCart,OK
1354386039845,11,searchMovie,OK
1354386039848,13,searchMovie,OK
1354386039864,23,searchUser,OK
1354386039870,17,searchUser,OK
1354386035145,4755,searchMovie,OK
1354386039899,9,signInUser,OK
1354386039899,10,signInUser,OK
1354386034087,5820,searchMovie,OK
1354386039913,4,listCategories,OK
1354386039917,4,listCategories,OK
1354386039911,17,searchUser,OK
1354386039917,16,searchUser,OK
1354386039922,15,listMovieByCategory,OK
1354386039926,13,listMovieByCategory,OK
1354386039938,5,signInUser,OK
1354386039944,4,signInUser,OK
1354386039946,5,viewCart,OK
1354386039950,5,viewCart,OK
1354386039951,4,listCategories,OK
1354386039954,6,listCategories,OK
1354386039960,6,searchMovie,OK
1354386039963,8,searchMovie,OK
1354386039965,14,listMovieByCategory,OK
1354386039969,22,listMovieByCategory,OK
1354386039974,19,searchUser,OK
1354386039988,8,viewCart,OK
1354386039999,6,viewCart,OK
1354386039978,30,searchUser,OK
1354386040004,13,signInUser,OK
1354386040007,7,searchMovie,OK
1354386040021,4,signInUser,OK
1354386040017,8,searchMovie,OK
1354386040032,4,listCategories,OK
1354386040029,17,searchUser,OK
1354386040032,19,searchUser,OK
1354386040042,12,listMovieByCategory,OK
1354386040061,4,signInUser,OK
1354386040063,6,viewCart,OK
1354386040060,7,signInUser,OK
1354386040072,3,listCategories,OK
1354386040075,3,listCategories,OK
1354386040074,8,searchMovie,OK
1354386040081,11,listMovieByCategory,OK
1354386040085,12,listMovieByCategory,OK
1354386040089,17,searchUser,OK
1354386040102,14,viewCart,OK
1354386040110,7,viewCart,OK
1354386040117,4,signInUser,OK
1354386040122,5,searchMovie,OK
1354386040128,4,listCategories,OK
1354386040125,7,searchMovie,OK
1354386040135,14,searchUser,OK
1354386040138,11,listMovieByCategory,OK
1354386040138,12,searchUser,OK
1354386040156,4,signInUser,OK
1354386040156,4,viewCart,OK
1354386040159,4,signInUser,OK
1354386040164,4,listCategories,OK
1354386040164,6,searchMovie,OK
1354386040168,3,listCategories,OK
1354386040173,8,listMovieByCategory,OK
1354386040176,11,listMovieByCategory,OK
1354386040187,5,viewCart,OK
1354386040176,14,searchUser,OK
1354386040195,5,viewCart,OK
1354386040200,6,searchMovie,OK
1354386040204,5,signInUser,OK
1354386040207,6,searchMovie,OK
1354386040214,3,listCategories,OK
1354386040212,17,searchUser,OK
1354386040224,12,listMovieByCategory,OK
1354386040220,17,searchUser,OK
1354386040239,5,signInUser,OK
1354386040248,7,signInUser,OK
1354386040245,10,viewCart,OK
1354386040252,5,listCategories,OK
1354386040260,3,listCategories,OK
1354386040263,7,searchMovie,OK
1354386040266,8,listMovieByCategory,OK
1354386040268,11,listMovieByCategory,OK
1354386040284,6,viewCart,OK
1354386040288,5,viewCart,OK
1354386040277,14,searchUser,OK
1354386040295,6,searchMovie,OK
1354386040298,5,signInUser,OK
1354386040298,6,searchMovie,OK
1354386040307,13,searchUser,OK
1354386040311,15,searchUser,OK
1354386040328,4,signInUser,OK
1354386040334,4,signInUser,OK
1354386040337,3,listCategories,OK
1354386040342,3,listCategories,OK
1354386040344,11,listMovieByCategory,OK
1354386040350,8,listMovieByCategory,OK
1354386040360,5,viewCart,OK
1354386040365,6,viewCart,OK
1354386040370,7,searchMovie,OK
1354386040374,6,searchMovie,OK
1354386040386,11,searchUser,OK
1354386040384,14,searchUser,OK
1354386040403,5,signInUser,OK
1354386040406,7,signInUser,OK
1354386040413,4,listCategories,OK
1354386040419,3,listCategories,OK
1354386040423,8,listMovieByCategory,OK
1354386040426,10,listMovieByCategory,OK
1354386040437,6,viewCart,OK
1354386040443,4,viewCart,OK
1354386040448,7,searchMovie,OK
1354386040452,7,searchMovie,OK
1354386040466,13,searchUser,OK
1354386040461,19,searchUser,OK
1354386040485,4,signInUser,OK
1354386040488,4,signInUser,OK
1354386040494,3,listCategories,OK
1354386040496,3,listCategories,OK
1354386040501,8,listMovieByCategory,OK
1354386040504,8,listMovieByCategory,OK
1354386040516,4,viewCart,OK
1354386040518,5,viewCart,OK
1354386040525,5,searchMovie,OK
1354386040527,5,searchMovie,OK
1354386040535,14,searchUser,OK
1354386040538,13,searchUser,OK
1354386040556,5,signInUser,OK
1354386040561,4,signInUser,OK
1354386040565,3,listCategories,OK
1354386040569,3,listCategories,OK
1354386040572,10,listMovieByCategory,OK
1354386040577,10,listMovieByCategory,OK
1354386040590,5,viewCart,OK
1354386040594,4,viewCart,OK
1354386040599,6,searchMovie,OK
1354386040602,6,searchMovie,OK
1354386040610,11,searchUser,OK
1354386040613,11,searchUser,OK
1354386040628,4,signInUser,OK
1354386040632,5,signInUser,OK
1354386040638,3,listCategories,OK
1354386040642,3,listCategories,OK
1354386040646,8,listMovieByCategory,OK
1354386040649,8,listMovieByCategory,OK
1354386040662,4,viewCart,OK
1354386040664,4,viewCart,OK
1354386040671,5,searchMovie,OK
1354386040673,6,searchMovie,OK
1354386040682,13,searchUser,OK
1354386040685,16,searchUser,OK
1354386040703,4,signInUser,OK
1354386040708,5,signInUser,OK
1354386148919,380,listCategories,OK
1354386149302,62,listMovieByCategory,OK
1354386149369,9,viewCart,OK
1354386149422,7,listCategories,OK
1354386149432,44,listMovieByCategory,OK
1354386149481,17,viewCart,OK
1354386149922,7,listCategories,OK
1354386149932,42,listMovieByCategory,OK
1354386149982,22,viewCart,OK
1354386150421,7,listCategories,OK
1354386150433,49,listMovieByCategory,OK
1354386150490,25,viewCart,OK
1354386150922,33,listCategories,OK
1354386150959,40,listMovieByCategory,OK
1354386151007,34,viewCart,OK
1354386151423,10,listCategories,OK
1354386151438,68,listMovieByCategory,OK
1354386151514,40,viewCart,OK
1354386151926,6,listCategories,OK
1354386151937,169,listMovieByCategory,OK
1354386152114,38,viewCart,OK
1354386149382,3065,searchMovie,OK
1354386152432,168,listCategories,OK
1354386152479,156,searchUser,OK
1354386152646,17,signInUser,OK
1354386152668,4,listCategories,OK
1354386152627,99,listMovieByCategory,OK
1354386152677,52,listMovieByCategory,OK
1354386152734,21,viewCart,OK
1354386152737,58,viewCart,OK
1354386152801,25,searchMovie,OK
1354386152846,34,searchUser,OK
1354386152795,99,searchMovie,OK
1354386152896,6,signInUser,OK
1354386152906,19,listCategories,OK
1354386152923,8,listCategories,OK
1354386152929,54,listMovieByCategory,OK
1354386152991,14,viewCart,OK
1354386152936,76,listMovieByCategory,OK
1354386153020,5,viewCart,OK
1354386152902,130,searchUser,OK
1354386153010,18,searchMovie,OK
1354386153042,4,signInUser,OK
1354386153055,7,listCategories,OK
1354386153034,33,searchMovie,OK
1354386149502,3565,searchMovie,OK
1354386153068,15,listMovieByCategory,OK
1354386153091,16,viewCart,OK
1354386153077,34,searchUser,OK
1354386153120,5,signInUser,OK
1354386153084,40,searchUser,OK
1354386153130,4,listCategories,OK
1354386153133,6,signInUser,OK
1354386153112,29,searchMovie,OK
1354386153144,4,listCategories,OK
1354386153063,26,searchUser,OK
1354386153151,47,searchUser,OK
1354386153138,61,listMovieByCategory,OK
1354386153202,15,signInUser,OK
1354386153221,5,listCategories,OK
1354386153153,72,listMovieByCategory,OK
1354386153210,19,viewCart,OK
1354386153207,35,signInUser,OK
1354386153235,13,viewCart,OK
1354386153230,21,listMovieByCategory,OK
1354386153248,10,listCategories,OK
1354386153237,38,searchMovie,OK
1354386153267,24,viewCart,OK
1354386153264,75,searchMovie,OK
1354386153284,95,searchUser,OK
1354386153296,93,searchMovie,OK
1354386153395,4,signInUser,OK
1354386153404,63,listCategories,OK
1354386153423,60,listCategories,OK
1354386153397,89,searchUser,OK
1354386153495,41,signInUser,OK
1354386153480,53,listMovieByCategory,OK
1354386153540,4,listCategories,OK
1354386153488,64,listMovieByCategory,OK
1354386153268,291,listMovieByCategory,OK
1354386153547,19,viewCart,OK
1354386153366,202,searchUser,OK
1354386153549,35,listMovieByCategory,OK
1354386153567,29,viewCart,OK
1354386153560,36,viewCart,OK
1354386153577,15,signInUser,OK
1354386153592,12,viewCart,OK
1354386153571,41,searchMovie,OK
1354386153602,18,listCategories,OK
1354386153604,15,searchMovie,OK
1354386153625,16,listMovieByCategory,OK
1354386153610,26,searchMovie,OK
1354386153604,57,searchMovie,OK
1354386153658,17,searchUser,OK
1354386153654,20,searchUser,OK
1354386153684,52,signInUser,OK
1354386153658,87,viewCart,OK
1354386153707,36,signInUser,OK
1354386153676,59,searchUser,OK
1354386153775,5,listCategories,OK
1354386153775,4,signInUser,OK
1354386153775,6,listCategories,OK
1354386153785,7,listCategories,OK
1354386153776,19,searchMovie,OK
1354386153785,18,listMovieByCategory,OK
1354386153788,27,listMovieByCategory,OK
1354386153823,5,viewCart,OK
1354386153811,24,viewCart,OK
1354386153801,25,listMovieByCategory,OK
1354386153842,16,viewCart,OK
1354386153804,34,searchUser,OK
1354386153621,286,searchUser,OK
1354386153841,22,searchMovie,OK
1354386153833,18,searchMovie,OK
1354386153916,15,searchMovie,OK
1354386153921,59,signInUser,OK
1354386153920,64,signInUser,OK
1354386153985,4,listCategories,OK
1354386153989,4,listCategories,OK
1354386153920,74,searchUser,OK
1354386153920,88,searchUser,OK
1354386153994,21,listMovieByCategory,OK
1354386154003,22,signInUser,OK
1354386154023,7,signInUser,OK
1354386153999,31,listMovieByCategory,OK
1354386154038,4,listCategories,OK
1354386153940,94,searchUser,OK
1354386154029,14,viewCart,OK
1354386154041,9,viewCart,OK
1354386154041,10,listCategories,OK
1354386154047,8,signInUser,OK
1354386154047,19,listMovieByCategory,OK
1354386154050,16,searchMovie,OK
1354386154056,16,searchMovie,OK
1354386154060,18,listMovieByCategory,OK
1354386154062,16,listCategories,OK
1354386154075,13,viewCart,OK
1354386154076,45,searchUser,OK
1354386154093,35,searchMovie,OK
1354386154131,13,signInUser,OK
1354386154081,66,searchUser,OK
1354386154088,63,viewCart,OK
1354386154149,4,listCategories,OK
1354386154088,56,listMovieByCategory,OK
1354386154136,24,searchUser,OK
1354386154158,11,signInUser,OK
1354386154164,5,viewCart,OK
1354386154169,8,signInUser,OK
1354386154175,4,listCategories,OK
1354386154159,23,searchMovie,OK
1354386154182,14,listCategories,OK
1354386154163,32,listMovieByCategory,OK
1354386154177,23,searchMovie,OK
1354386154192,32,searchUser,OK
1354386154206,29,viewCart,OK
1354386154203,36,listMovieByCategory,OK
1354386154238,9,signInUser,OK
1354386154252,4,listCategories,OK
1354386154227,28,searchUser,OK
1354386154242,21,searchMovie,OK
1354386154260,19,listMovieByCategory,OK
1354386154298,4,signInUser,OK
1354386154189,115,listMovieByCategory,OK
1354386154341,4,listCategories,OK
1354386154344,4,viewCart,OK
1354386154334,20,searchUser,OK
1354386154337,23,viewCart,OK
1354386154365,6,signInUser,OK
1354386154247,128,viewCart,OK
1354386154352,17,listMovieByCategory,OK
1354386154379,7,listCategories,OK
1354386154355,31,searchMovie,OK
1354386154367,29,searchMovie,OK
1354386154385,17,viewCart,OK
1354386154390,96,listMovieByCategory,OK
1354386154397,118,searchUser,OK
1354386154384,103,searchMovie,OK
1354386154524,5,signInUser,OK
1354386154411,115,searchUser,OK
1354386154494,41,viewCart,OK
1354386154415,121,searchMovie,OK
1354386154537,11,signInUser,OK
1354386154534,15,listCategories,OK
1354386154555,5,listCategories,OK
1354386154530,34,searchUser,OK
1354386154547,32,searchUser,OK
1354386154573,66,signInUser,OK
1354386154588,78,signInUser,OK
1354386154543,129,searchMovie,OK
1354386154565,101,listMovieByCategory,OK
1354386154666,19,listCategories,OK
1354386154678,4,listCategories,OK
1354386154560,127,listMovieByCategory,OK
1354386154682,20,searchUser,OK
1354386154711,28,signInUser,OK
1354386154745,24,listCategories,OK
1354386154692,55,listMovieByCategory,OK
1354386154684,13,viewCart,OK
1354386154696,73,viewCart,OK
1354386154693,78,listMovieByCategory,OK
1354386154780,11,viewCart,OK
1354386154774,16,listMovieByCategory,OK
1354386154790,6,viewCart,OK
1354386154801,12,viewCart,OK
1354386154789,22,searchMovie,OK
1354386154802,14,searchMovie,OK
1354386154798,23,searchMovie,OK
1354386154819,14,searchMovie,OK
1354386154827,19,searchUser,OK
1354386154780,81,searchMovie,OK
1354386154829,32,searchUser,OK
1354386154855,12,signInUser,OK
1354386154830,45,searchUser,OK
1354386154876,6,listCategories,OK
1354386154842,45,searchUser,OK
1354386154869,25,searchUser,OK
1354386154884,22,signInUser,OK
1354386154903,9,signInUser,OK
1354386154874,39,signInUser,OK
1354386154912,7,listCategories,OK
1354386154887,29,listMovieByCategory,OK
